Declined Noun,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
fama:gensg,"f,I,gen,sg","f,I,gen,sg","f,III,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fama:accsg,"f,I,acc,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fama:nompl,"f,I,nom,pl","f,I,gen,sg","f,III,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fama:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fama:accpl,"f,I,acc,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fames:nomsg,"f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fames:gensg,"f,III,gen,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,sg","f,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fames:accsg,"f,III,acc,sg","f,III,nom,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,II,nom,pl","m,III,nom,pl"
fames:nompl,"f,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fames:genpl,"f,III,gen,pl","f,III,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fames:accpl,"f,III,acc,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
familia:nomsg,"f,I,nom,sg","f,I,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
familia:gensg,"f,I,gen,sg","f,II,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
familia:accsg,"f,I,acc,sg","m,II,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
familia:nompl,"f,I,nom,pl","f,II,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
familia:genpl,"f,I,gen,pl","f,II,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
familia:accpl,"f,I,acc,pl","f,II,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
famula:nomsg,"f,I,nom,sg","f,I,gen,pl","f,II,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
famula:gensg,"f,I,gen,sg","f,I,gen,pl","f,II,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
famula:accsg,"f,I,acc,sg","f,I,nom,pl","f,II,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg"
famula:nompl,"f,I,nom,pl","f,I,gen,pl","f,II,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
famula:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,nom,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl"
famula:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
farina:nomsg,"f,I,nom,sg","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
farina:gensg,"f,I,gen,sg","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
farina:accsg,"f,I,acc,sg","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
farina:nompl,"f,I,nom,pl","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
farina:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,nom,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
farina:accpl,"f,I,acc,pl","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
femina:nomsg,"f,I,nom,sg","f,I,gen,pl","f,I,gen,pl","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
femina:gensg,"f,I,gen,sg","f,I,gen,pl","f,III,gen,pl","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
femina:accsg,"f,I,acc,sg","f,I,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
femina:nompl,"f,I,nom,pl","f,I,gen,pl","f,III,gen,pl","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
femina:genpl,"f,I,gen,pl","f,I,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,gen,pl","f,III,nom,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl"
femina:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ferrum:nomsg,"n,II,nom,sg","n,II,nom,sg","f,II,nom,sg","f,III,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ferrum:gensg,"n,II,gen,sg","f,II,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ferrum:accsg,"n,II,acc,sg","n,II,nom,sg","f,II,nom,sg","f,III,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ferrum:nompl,"n,II,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ferrum:genpl,"n,II,gen,pl","m,II,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
ferrum:accpl,"n,II,acc,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festuca:nomsg,"f,I,nom,sg","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festuca:gensg,"f,I,gen,sg","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festuca:accsg,"f,I,acc,sg","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festuca:nompl,"f,I,nom,pl","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festuca:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,sg","m,III,gen,pl","m,III,nom,pl","m,III,nom,sg","f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg"
festuca:accpl,"f,I,acc,pl","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festum:nomsg,"n,II,nom,sg","m,II,nom,sg","m,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festum:gensg,"n,II,gen,sg","f,II,gen,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festum:accsg,"n,II,acc,sg","m,II,nom,sg","m,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festum:nompl,"n,II,nom,pl","f,II,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
festum:genpl,"n,II,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,pl"
festum:accpl,"n,II,acc,pl","f,II,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ficus:nomsg,"m,II,nom,sg","m,III,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ficus:gensg,"m,II,gen,sg","f,II,gen,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ficus:accsg,"m,II,acc,sg","m,II,nom,sg","m,II,nom,sg","f,II,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ficus:nompl,"m,II,nom,pl","f,II,gen,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
ficus:genpl,"m,II,gen,pl","n,II,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,pl"
ficus:accpl,"m,II,acc,pl","m,III,nom,sg","m,III,nom,sg","m,III,gen,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fides:nomsg,"f,V,nom,sg","m,III,nom,pl","m,III,nom,sg","f,III,nom,sg","f,I,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fides:gensg,"f,V,gen,sg","m,III,nom,sg","m,III,nom,sg","m,III,gen,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,pl","f,III,nom,sg"
fides:accsg,"f,V,acc,sg","m,II,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fides:nompl,"f,V,nom,pl","m,III,nom,pl","m,III,nom,sg","f,III,nom,sg","f,I,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
fides:genpl,"f,V,gen,pl","m,II,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
fides:accpl,"f,V,acc,pl","m,III,nom,pl","m,III,nom,sg","f,III,nom,sg","f,I,nom,sg","m,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
filia:nomsg,"f,I,nom,sg","f,I,gen,pl","f,I,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,sg"
filia:gensg,"f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,I,nom,sg","f,III,nom,sg"
filia:accsg,"f,I,acc,sg","f,I,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
filia:nompl,"f,I,nom,pl","f,I,gen,pl","f,I,gen,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,I,nom,sg","f,III,nom,sg"
filia:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","f,III,nom,pl","f,III,nom,sg","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,pl","m,III,nom,pl"
filia:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,nom,pl","f,III,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,sg"
filius:nomsg,"m,II,nom,sg","m,III,nom,pl","m,II,nom,sg","f,III,nom,sg","m,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
filius:gensg,"m,II,gen,sg","m,III,gen,pl","f,I,gen,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
filius:accsg,"m,II,acc,sg","m,II,gen,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,II,nom,sg","f,III,nom,sg","f,III,nom,sg"
filius:nompl,"m,II,nom,pl","m,III,gen,pl","f,I,gen,sg","f,I,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
filius:genpl,"m,II,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,nom,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl"
filius:accpl,"m,II,acc,pl","m,III,nom,pl","m,III,gen,pl","f,III,nom,pl","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
finis:nomsg,"m,III,nom,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
finis:gensg,"m,III,gen,sg","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","m,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
finis:accsg,"m,III,acc,sg","m,II,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
finis:nompl,"m,III,nom,pl","m,III,nom,pl","f,III,nom,sg","f,III,nom,sg","f,I,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg","f,III,nom,sg"
finis:genpl,"m,III,gen,pl","f,III,gen,pl","f,I,gen,pl","m,III,gen,pl","f,III,nom,sg","m,III,gen,pl","m,III,gen,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,pl","m,III,nom,sg","m,III,nom,sg","m,III,nom,pl"
